,content,label
5121,가장 유능한 부하직원이 퇴사를 취소해서 너무 다행스러워.,0
7420,진짜 제일 좋아하는 야구선수 김병현 . 진심 멋지다.,0
22542,아기를 키우는 게 이렇게 힘든 일인 줄 직접 경험해 보기 전까지는 믿지 않았어.,1
57735,고생하는 아내를 보면 마음이 짠해.,2
58306,혼자 병원에 있느라 새해를 가족들과 보내지 못해서 아쉬워.,2
18561,이번에 중소기업에 취업하게 되었어. 친구들에게 말하기가 조금 부끄러워.,1
46959,요즘 건강한 삶을 위해 새로운 도전을 해보려 하는데 돈이 없어서 헬스클럽에 등록할 수가 없네.,2
5957,예습을 해왔더니 수업 시간에 급하게 따라갈 필요가 없어서 좋았어.,0
57895,내가 물려줄 유산이 없는 것을 알게 된 자식들이 내게서 등을 돌렸다는 사실에 너무 슬퍼.,2
4363,곧 취업할 것 같아! 이번엔 진짜 합격할 자신 있어!,0
11659,대한민국 최고의 미녀를 차지한 정지훈을 존경해.,0
27542,내가 원하는 업무는 이런 것들인데 더 많은 업무능력을 요구해서 힘들어.,1
21587,아이들이 자꾸 고집을 피워서 내 마음이 방어적으로 돼.,1
1384,컴퓨터를 아주 어렵게 배웠는데 이젠 주변 노인들한테 알려줄 수 있게 됐어.,0
56082,어려운 프로젝트를 진행 중인데 나를 응원하는 사람이 한 명도 없어서 너무 슬퍼.,2
9728,택배기사님 정말 감사합니다~ 죄송합니다~,0
53453,내가 선배 대신 주말에 출근해야 해서 너무 속상해.,2
32669,우리 집이 곧 이사를 가게 됐다고 하네. 갑자기 두려워.,1
24648,친구랑 장난치다가 두어 대 쳤는데 얘가 학교에 신고를 했네.,1
61747,궁금한게 있어서 이렇게 글을 적게 되었네요 ..,2
24650,생활비에서 매달 약값으로 나가는 돈이 너무 많아.,1
60919,기사보고 그냥 부러움에 눈물만 난다.,2
27915,요즘 젊은 사람들은 어른을 공경하는 게 없어.,1
48521,공원 산책하는 것을 즐겼는데 무릎 관절이 안 좋아 졌어.,2
19158,나도 친구들처럼 골프나 치고 다니고 싶은데.,1
13170,어떤 애가 나랑 내 친구들 사이를 갈라놓아서 너무 힘들어.,1
35984,터진각도로봐선 전자렌지돌리다가 방수된다고 물에넣은거같은데?,1
9244,평범한 재료로 멋진 요리를 만들어내는 마술사 같은 분.,0
52458,요즘따라 너무 괴롭네.,2
19201,정말 난감하네.,1
53082,우리 집 형편이 좋지 않아서 아무래도 학교 복학을 포기하거나 미루어야 할 것 같아.,2
23072,친구들 중에 나이 들었다고 피부에 돈을 쓰는 애들이 있는데 너무 멍청해 보여.,1
27624,내가 지금 재정적으로 안 좋은 상황이지만 나에게 뭐라고 하지 않았으면 좋겠어.,1
47308,당뇨에 걸리니까 우울한 일이 많네.,2
56988,내년이면 일흔인데 일해 봤자 돈도 못 쓰고 죽을 거라고 생각하니 우울하구만.,2
53643,엄마가 새벽부터 깨우면 잠에서 깨는 게 너무 힘들어.,2
55839,집구석이 콩알만 해. 나도 최 영감 네 같이 저택 같은 집에서 살아봤으면 소원이 없겠어.,2
15017,한심한 짓을 해서 결국 파혼당했어.,1
11076,연기도 잘하고 늘 발전하려는 모습이 보여서 참 좋은 배우인 것 같음,0
7721,진짜진짜축하해ㅠㅠㅠ명수야진짜ㅠㅠㅠ대단하다!!!,0
45658,내가 기립성 저혈압이 있어서 일어날 때 마다 어지러워서 방문을 잡고 있었는데 아내가 나더러 엄살을 피우지 말라 하네.,2
11025,류중일 감독님 원합니다,0
46447,나이가 드니 건강이 안 좋아서 걱정이 많아.,2
2130,추석이라 모든 이에게 안부 전해야지.,0
5666,지금 회사에서 처음으로 사회생활을 하게 됐거든. 걱정도 많이 했는데 다들 좋은 분이셔서 정말 다행이야.,0
52242,왜 나는 사회생활에서 이 정도밖에 안 되는 걸까?,2
46947,내가 한 행동도 아닌데 너무 억울하다.,2
48106,애들에게 계속 당하기만 하니까 미치겠다.,2
2079,어제 신체 나이 검사를 했는데 내 나이보다 십 년이나 젊게 수치가 나왔어.,0
62978,가족분들은 어떨지 넘 가슴이 아프네요...,2
7736,진짜 세상의 모든 어머니들은 대단하다.,0
797,아들이 퇴원한 후에 낚시를 하러 왔어.,0
48564,엊그제 십 년 사귄 남자친구와 헤어졌어.,2
19313,룸메이트가 자꾸 주방에 썩은 음식을 방치해. 역겨워.,1
43947,이런식으로 모순 엄청많음,1
58386,친구는 술도 많이 먹고 담배도 피는데 건강에 아무 문제가 없대. 축하하면서도 질투도 나.,2
5588,나 이제 자유롭게 하고 싶은 것 다 하면서 살 거야.,0
49910,부모님이 더 이상 내 성적에 기대하지 않으셔서 슬퍼.,2
63561, 이런 반응이에요...,2
3922,옆 집 아주머니가 반찬을 우리 집 현관 앞에 두고 갔는데 정말 감사하고 어떻게 보답해야 할지 모르겠어.,0
39869,"개, 돼지가 운전을 하니 당연하지",1
2576,오늘 시험을 봤는데 문제를 다 풀고도 시간이 많이 남아서 느긋하게 검토해서 기분이 좋았어.,0
53641,출산 후 살이 많이 쪘는데 남편이 내 외모가 꼴도 보기 싫대. 나와 대화도 하지 않고 완전히 버려진 기분이야.,2
48694,남편이 약속을 어기고 내게 또 거짓말을 해서 배신감을 느껴.,2
50761,김 씨하고 장기 했는데 져서 기분이 안 좋아.,2
33778,눈너무 찢엇다 ㄷㄷ,1
8469,연기지들 모두 짱이다,0
16,이제는 자식들이 내게 용돈을 달라고 하지 않는 것으로 만족해.,0
9091, 저 학생이 자랑스럽네,0
43884, 제대하고 처음사귄여자는 제대한 남자가 여자 갖고 놀려는 심보로만나는거다 ㅠㅠ,1
15540,나에겐 여든여덟 살 어머니가 아직 건강하게 계셔서 큰 걱정거리는 없어.,1
61876,이번에 병원가면 알려 줄줄 알고 설레여하면서 갔는데안알려주시네요...ㅠㅠ,2
2670,드디어 금연에 성공했어.,0
52626,남편이 치매 진단을 받았는데 너무 슬퍼.,2
12296,추천선수에 김재호는 항상있네 뿌듯,0
47637,충격적인 말을 들었어.,2
54530,난 이제 늙어서 친구도 없고 남은 건 돈밖에 없구나.,2
46855,결혼을 한 친구들과 하나 둘씩 멀어지게 됐어.,2
61935,그런데 오늘 소개팅 제의가 왔는데 정말 생뚱맞게 눈물이 나오더라구요.,2
435,새로 태어난 손주녀석을 보면 아팠던 것도 잊고 웃게 된다니까!,0
23826,나의 부양문제를 두고 싸우는 자식들의 소리를 들었어. 어떻게 될지 불안해.,1
7390,오늘 너무 웃겨서 앞니 빠지는줄 알았음! 서장훈 눈치보며 흘린밥풀주워먹고 조세호 표정 ㅋㅋ,0
61127,안전한 2차전지의 꿈은 과연 언제 실현될지...,2
46716,학업 성적이 좋지 않아 너무 힘들고 괴로워.,2
5665,지난 학기에 비해 성적이 올라서 너무 뿌듯해.,0
9078,다들 도경수 너무 아껴주는거 한눈에 보인다 ㅠㅠㅠㅠㅠㅠㅠㅠ,0
48372,내가 암에 걸렸는데 병원비가 많이 드나 봐.,2
49094,얼마 전에 새로운 업무를 받았는데 이전 사람이랑 비교를 너무 많이 당하고 있어서 주눅이 들어서 일을 못하겠어.,2
3747,상사의 권유로 은퇴 중에 있단다. 그래서 기쁜 마음으로 준비하고 있어.,0
61860,말그대로 내가 턱이 되게 둥글어서 후덕해보여ㅜ,2
9246,요리프로그램에서 초보들도 따라할수 있도록 설명 잘해주십니다.,0
60775,제 정신은 아닌거 같은데 부럽다~,2
36468,추신수 아들 키가 추신수보다크네,1
43069,유치원원장이 국민과 대통령은 유치원생으로본거지,1
49563,내가 학교에서 따돌림 당한다는 사실을 친구가 알게 되어 나와 멀어진 것에 대해 헛웃음이 나와.,2
51588,나는 공부도 친구도 중요한데 친구들이 너는 공부만 하고 친구들은 생각도 안 하냐고 해서 정말 억울해.,2
28473,친구가 내 험담을 했어.,1
29385,가뜩이나 불면증이 있는데 위층에 사람이 이사 온 후 소음이 심해 진절머리가 나.,1
50209,이번 주 내내 회사 일이 많아 스트레스를 받았는데 팀장이 주말에도 근무하라고 하니 눈물이 나네.,2
49436,돈이 있으면 공부할 필요도 없을 텐데 난 가난해서 걱정이야.,2
47729,내가 밑었던 친구가 돈을 빌리고 잠적해서 힘들어.,2
56725,요즘 업무가 많아서 너무 힘들어.,2
31187,요즘따라 초조하네.,1
6744,요리가 차~암 쉽쥬~~~~^^,0
8424,지현이형 저는 형의 플레이를 좋아하는 김준용이에요.,0
8370,나날이 발전하는 너무 예쁜 연아양!,0
60425, 저를 원망만 하고 엄청 밀어냅니다,2
42100,김정은 개 돼지쐬키라고 왜쳐봐라,1
53271,딸아이가 나한테 거짓말을 했어. 내가 가장 싫어하는 게 거짓말이어서 너무 실망이 커.,2
16562,의사가 처방을 잘못해서 평소 먹던 당뇨약과 다른 약을 먹을 뻔 했어.,1
8321,털많은 귀여운애라 그래도 이쁘고 귀엽지 ㅋㅋㅋㅋㅋ,0
33414,미국인들 정말 의외네.,1
1221,작년 이맘때쯤 건강검진을 했는데 지방간에 혈중 콜레스테롤 수치가 조금 높다는 말을 들었었어. 하지만 다행이야.,0
31606,도대체 취업은 어떻게 하는 거야?,1
23122,선생님이 자율학습 때 뺏었던 휴대폰을 반장만 줘서 짜증나.,1
724,직장 때문에 흥분돼.,0
3294,이번에 장기근속으로 꽤 큰 상을 받았어.,0
7982,더 멋진 경기 할 수 있도록응원의 박수 .......,0
5202,가게를 차리고 처음에는 어려웠지만 지금은 자리를 잘 잡아서 기뻐.,0
9410,대상후본데.. 꿈이 연말 시상식에 다 나가는거.. 진짜 소박하고 귀엽다,0
24267,나는 아직 젊다고 생각하는데 벌써 은퇴 라니.,1
49089,옆집 할머니가 죽었는데 아무도 오질 않았어. 그걸 보니 너무나도 슬프네.,2
59775,에휴,2
14400,또 채용공고를 내야 할 판이네. 너무 번거로워.,1
28923,나랑 친했다고 생각했던 친구들이 나를 따돌리는 거 같아. 태도가 바뀌어서 혼란스러워.,1
8,얼마 전 면접 본 회사에서 합격했다고 오늘 연락이 왔어. 너무 신나.,0
62144, 어떻게 해야될까요 ㅠㅠ,2
55876,내가 실수해서 회의 시간이 터무니없이 길어진 것 같아.,2
35078,창엽이는 진짜 잘생겼는데 마약이라니...,1
29194,최근 당뇨에 의한 합병증으로 퇴사를 했어. 수입이 끊겨서 불안해.,1
24884,취업 준비로 토익 공부하고 있는데 성가시다.,1
22071,이번에 머리가 띵해서 검사했더니 고혈압이래.,1
4743,제일 가고 싶었던 직장에 합격해서 너무 기뻐!,0
17660,아무리 노후 준비를 해도 누군가의 도움이 없이는 안 될 것 같아서 걱정이야.,1
10476,탈모약 개발자는 노벨상감이다,0
49741,오늘 화장실로 끌려 가 폭행을 당했어. 몸도 마음도 너무 아파.,2
33463," 김고은 자살할려고 했을 때 왜저래애애애 했는데 극소름;;,",1
4020,어쩌면 좋을지 모르겠어. 이제껏 전혀 느낌도 없었고 몰랐었는데 며칠 전부터 아랫배에서 뭔가 만져지는 것 같아.,0
46640,집주인이 혼자 사는 내가 오랫동안 아픈 걸 알면서도 계약이 끝나면 월세를 올리겠다네.,2
53094,내가 몇 년째 집에만 있어도 찾아오는 사람도 날 알아주는 사람도 없어.,2
62227,외할머니가 돌아가셨는데연차 하루를 썼어요,2
9866,"덕분에 아내와 애들에게 좋은 남편,아빠가 되고 있습니다.",0
43220,대통령이 사임결정하면 모든게 순리대로 되는데 대통령은 아무런 결정을 하지 않고 말장난만 하고 있습니다,1
18451,학교 전교 회장에 나갔는데 다른 애가 당선되었어.,1
7023,안 본 사이 더 예뻐 지셨어요.,0
33514,왜 카톡대화명에자기가 할일 일정 이런거 써놓는거야??,1
6297,회사를 그만둘 때 걱정이 많았는데 프리랜서로 더 많은 일들을 맡게 됐어. 좋은 시작인 것 같아서 기분이 좋아.,0
24400,수능 시험이 얼마 안 남았는데 공부를 많이 못 했어. 어느 대학을 가야 할지도 모르겠어.,1
10684,마지막까지 최선을 다해주시는 레전드의 모습이 정말 아름답습니다! 이승엽선수 파이팅!!,0
43028,탈세는 범죄임 ... 인순이,1
7800,외국 장관이지만 정말 본받을만한 장관이네요,0
8381,많은 것을 느끼게 해주는 글이랍니다..,0
26386,친한 친구라고 생각했는데 그 친구 파티에 초대 받지 못했네. 솔직히 지금 회의감도 들고 무기력해.,1
42964,먹는걸로 장난치는 것들은 그거 고대로 디질때까지 먹여라ㅡㅡ,1
2465,왜 다들 부모가 되는 것에 큰 의미를 두는지 알겠어.,0
2958,건강을 위해 마라톤 완주를 할 생각에 기뻐.,0
7801,도산 안창호 선생의 숭고한 희생정신 잊지않겠습니다!,0
3650,이번 건강검진 결과가 나왔어.,0
59829, 지금 방구석에서 뒤집어져있다니....,2
11712,뉴스 제목만보고 육성으로 터졌다ㅋㅋㅋ,0
61336,고인의 명복을 빕니다...ㅜㅜ,2
8673,혜리가 나온다니 그저 고마울뿐 ㅜㅜ,0
9950,1초의 시간은 나에게 많은 일을 할 수 있는 시간이지.,0
61927,이제는 맘도 독하게 안먹어지고 ...,2
53626,취업 걱정으로 너무 힘들고 괴로워. 요즘 공고도 많이 없고 어떻게 해야 할지 모르겠어.,2
15225,내 친구가 자꾸 내 자존감을 깎아 먹는 것 같아.,1
1600,엄마가 나와 같이 준비하던 자격증 시험을 한 번에 합격하셨대! 너무 기쁘다!,0
29365,나 내일 첫 출근인데 어떡하지?,1
4359,드디어 아이가 생겼어!,0
47194,결혼과 동시에 지방으로 인사 발령이 나서 주말부부가 되었어. 결혼하면 알콩달콩 행복할 줄 알았는데 타지에서 혼자 너무 외로워.,2
56354,우리 나이에도 노후준비가 벌써 완벽한 사람이 있더라구.,2
15958,퇴근 후에 집에 오면 집안이 너무 지저분해. 짜증이 나.,1
39655, 이번기회에 완전 매장시켜라,1
30031,김 씨는 고혈압이라 말로는 기름진 음식 안 먹는다고 하면서 노인정에서 전 먹을 때는 가장 많이 먹는데 한심해.,1
10851,"  그리고,,,,,  보는사람의 마음도 행복하게 해주셔서 정말 감사합니다!",0
36913,헐 슈감독 인터뷰보고 한국국대감독 데뷔전 소감인줄,1
26600,내 남편이 갑자기 퇴사를 했어. 이제부터 사업을 해보겠다고 말하네?,1
46921,친척들이 형편이 어렵다면서 내게 정기적으로 돈을 받았었는데 그게 다 거짓말이었어.,2
56200,늙고 돈이 없으니 입원해 있는 아내를 위해 무엇 하나 사다 줄 형편이 못돼서 괴롭네.,2
27792,직장에서 일할 때 집중해서 하는데 후임이 자꾸 물어봐서 귀찮아.,1
45881,연금 받으면 충분히 살 수 있을 줄 알았어.,2
57441,친구 나변이가 사업이 망해서 가난해졌더군. 안타까워.,2
59240,난 지옥이다,2
32086,딸에게 오랜만에 옷을 선물해줬는데 촌스럽다고 오히려 짜증을 냈어. 너무 실망했어.,1
4593,오늘 하루 종일 아무것도 못 먹어서 힘들었는데 룸메이트가 내 몫까지 배달음식을 시켜놨어. 너무 기뻐.,0
